HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwHtALxt  N_0	TwHtALxt  N_1	TwHtALxt  N_2	TwHtALxt  N_3	TwHtALxt  N_4	TwHtALxt  N_5	TwHtALxt  N_7	TwHtALxt  N_8	TwHtALxt  N_9	TwHtALxt  N_10	TwHtALyt  N_0	TwHtALyt  N_1	TwHtALyt  N_2	TwHtALyt  N_3	TwHtALyt  N_4	TwHtALyt  N_5	TwHtALyt  N_7	TwHtALyt  N_8	TwHtALyt  N_9	TwHtALyt  N_10	TwHtALzt  N_0	TwHtALzt  N_1	TwHtALzt  N_2	TwHtALzt  N_3	TwHtALzt  N_4	TwHtALzt  N_5	TwHtALzt  N_7	TwHtALzt  N_8	TwHtALzt  N_9	TwHtALzt  N_10	TwHtTDxt  N_0	TwHtTDxt  N_1	TwHtTDxt  N_2	TwHtTDxt  N_3	TwHtTDxt  N_4	TwHtTDxt  N_5	TwHtTDxt  N_7	TwHtTDxt  N_8	TwHtTDxt  N_9	TwHtTDxt  N_10	TwHtTDyt  N_0	TwHtTDyt  N_1	TwHtTDyt  N_2	TwHtTDyt  N_3	TwHtTDyt  N_4	TwHtTDyt  N_5	TwHtTDyt  N_7	TwHtTDyt  N_8	TwHtTDyt  N_9	TwHtTDyt  N_10	TwHtTDzt  N_0	TwHtTDzt  N_1	TwHtTDzt  N_2	TwHtTDzt  N_3	TwHtTDzt  N_4	TwHtTDzt  N_5	TwHtTDzt  N_7	TwHtTDzt  N_8	TwHtTDzt  N_9	TwHtTDzt  N_10	
42.050000	-0.000000	-0.000146	-0.000596	-0.001371	-0.002488	-0.003963	-0.008015	-0.010579	-0.013459	-0.016589	-0.000000	-0.000908	-0.003679	-0.008367	-0.014999	-0.023578	-0.046423	-0.060523	-0.076221	-0.093305	0.000000	-0.000000	-0.000001	-0.000002	-0.000005	-0.000010	-0.000022	-0.000030	-0.000038	-0.000047	0.000000	0.002755	0.011206	0.025581	0.046043	0.072673	0.144137	0.188341	0.237300	0.289843	0.000000	0.000029	0.000031	-0.000153	-0.000723	-0.001911	-0.007109	-0.011510	-0.017218	-0.024099	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000263	-0.000389	-0.000542	-0.000725	
42.100000	-0.000000	-0.000113	-0.000464	-0.001073	-0.001959	-0.003139	-0.006434	-0.008548	-0.010944	-0.013566	-0.000000	-0.001072	-0.004344	-0.009878	-0.017705	-0.027824	-0.054755	-0.071367	-0.089853	-0.109967	0.000000	-0.000000	-0.000001	-0.000002	-0.000004	-0.000007	-0.000015	-0.000018	-0.000021	-0.000025	0.000000	0.002750	0.011186	0.025536	0.045962	0.072545	0.143885	0.188013	0.236888	0.289342	0.000000	0.000056	0.000139	0.000093	-0.000281	-0.001216	-0.005739	-0.009724	-0.014967	-0.021344	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000259	-0.000389	-0.000542	-0.000717	
42.150000	-0.000000	-0.000080	-0.000333	-0.000777	-0.001430	-0.002311	-0.004820	-0.006458	-0.008334	-0.010407	-0.000000	-0.001219	-0.004939	-0.011231	-0.020127	-0.031628	-0.062229	-0.081099	-0.102097	-0.124941	0.000000	-0.000000	-0.000000	-0.000001	-0.000003	-0.000005	-0.000007	-0.000006	-0.000004	-0.000004	0.000000	0.002745	0.011165	0.025489	0.045877	0.072411	0.143620	0.187667	0.236453	0.288810	0.000000	0.000080	0.000236	0.000314	0.000114	-0.000595	-0.004515	-0.008128	-0.012957	-0.018882	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000259	-0.000385	-0.000534	-0.000717	
42.200000	-0.000000	-0.000050	-0.000211	-0.000496	-0.000923	-0.001509	-0.003218	-0.004358	-0.005679	-0.007153	-0.000000	-0.001345	-0.005451	-0.012394	-0.022214	-0.034909	-0.068691	-0.089526	-0.112711	-0.137937	0.000000	-0.000000	-0.000000	-0.000001	-0.000002	-0.000003	0.000000	0.000004	0.000011	0.000016	0.000000	0.002740	0.011144	0.025439	0.045788	0.072272	0.143344	0.187307	0.235999	0.288257	0.000000	0.000100	0.000320	0.000504	0.000457	-0.000057	-0.003455	-0.006746	-0.011216	-0.016750	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000259	-0.000385	-0.000534	-0.000710	
42.250000	-0.000000	-0.000022	-0.000094	-0.000226	-0.000432	-0.000726	-0.001629	-0.002257	-0.003002	-0.003849	-0.000000	-0.001449	-0.005872	-0.013354	-0.023935	-0.037618	-0.074038	-0.096506	-0.121512	-0.148722	0.000000	-0.000000	-0.000000	-0.000001	-0.000001	-0.000000	0.000006	0.000014	0.000024	0.000034	0.000000	0.002735	0.011122	0.025389	0.045698	0.072130	0.143062	0.186939	0.235535	0.287691	0.000000	0.000117	0.000389	0.000663	0.000741	0.000390	-0.002574	-0.005596	-0.009768	-0.014976	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000256	-0.000385	-0.000534	-0.000710	
42.300000	0.000000	0.000006	0.000021	0.000038	0.000049	0.000045	-0.000050	-0.000160	-0.000319	-0.000523	-0.000000	-0.001530	-0.006200	-0.014100	-0.025275	-0.039727	-0.078204	-0.101947	-0.128377	-0.157138	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000001	0.000012	0.000023	0.000036	0.000049	0.000000	0.002729	0.011100	0.025339	0.045608	0.071987	0.142778	0.186567	0.235067	0.287118	0.000000	0.000131	0.000444	0.000787	0.000963	0.000740	-0.001884	-0.004695	-0.008632	-0.013586	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000256	-0.000381	-0.000526	-0.000710	
42.350000	0.000000	0.000035	0.000138	0.000309	0.000542	0.000831	0.001544	0.001947	0.002366	0.002790	-0.000000	-0.001587	-0.006431	-0.014625	-0.026218	-0.041213	-0.081147	-0.105794	-0.133233	-0.163096	0.000000	-0.000000	-0.000000	0.000000	0.000001	0.000003	0.000017	0.000030	0.000046	0.000062	0.000000	0.002724	0.011078	0.025289	0.045518	0.071845	0.142496	0.186198	0.234602	0.286549	0.000000	0.000140	0.000483	0.000875	0.001122	0.000989	-0.001393	-0.004054	-0.007824	-0.012596	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000256	-0.000381	-0.000526	-0.000702	
42.400000	0.000000	0.000065	0.000262	0.000592	0.001053	0.001640	0.003156	0.004060	0.005035	0.006058	-0.000000	-0.001619	-0.006561	-0.014924	-0.026758	-0.042066	-0.082848	-0.108027	-0.136064	-0.166582	0.000000	-0.000000	0.000000	0.000000	0.000001	0.000004	0.000021	0.000036	0.000055	0.000073	0.000000	0.002719	0.011057	0.025241	0.045431	0.071706	0.142220	0.185837	0.234145	0.285990	0.000000	0.000146	0.000505	0.000926	0.001214	0.001134	-0.001107	-0.003681	-0.007353	-0.012018	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000252	-0.000378	-0.000526	-0.000702	
42.450000	0.000000	0.000095	0.000386	0.000874	0.001560	0.002440	0.004742	0.006130	0.007643	0.009242	-0.000000	-0.001626	-0.006593	-0.014999	-0.026896	-0.042292	-0.083328	-0.108675	-0.136909	-0.167648	0.000000	-0.000000	0.000000	0.000001	0.000002	0.000005	0.000024	0.000040	0.000061	0.000080	0.000000	0.002714	0.011036	0.025194	0.045346	0.071573	0.141954	0.185488	0.233705	0.285451	0.000000	0.000147	0.000511	0.000940	0.001238	0.001173	-0.001029	-0.003579	-0.007224	-0.011859	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000252	-0.000378	-0.000519	-0.000694	
42.500000	0.000000	0.000123	0.000500	0.001135	0.002032	0.003189	0.006242	0.008100	0.010136	0.012301	-0.000000	-0.001611	-0.006532	-0.014863	-0.026657	-0.041925	-0.082645	-0.107811	-0.135852	-0.166389	-0.000000	-0.000000	0.000000	0.000001	0.000002	0.000006	0.000026	0.000043	0.000064	0.000085	0.000000	0.002709	0.011017	0.025150	0.045266	0.071446	0.141701	0.185157	0.233286	0.284939	0.000000	0.000145	0.000501	0.000917	0.001196	0.001107	-0.001159	-0.003748	-0.007436	-0.012118	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000252	-0.000378	-0.000519	-0.000694	
42.550000	0.000000	0.000148	0.000601	0.001369	0.002458	0.003869	0.007627	0.009935	0.012478	0.015197	-0.000000	-0.001575	-0.006388	-0.014537	-0.026077	-0.041020	-0.080889	-0.105539	-0.133012	-0.162936	-0.000000	-0.000000	0.000000	0.000001	0.000003	0.000007	0.000027	0.000045	0.000066	0.000086	0.000000	0.002704	0.010999	0.025108	0.045192	0.071328	0.141466	0.184849	0.232897	0.284461	0.000000	0.000138	0.000474	0.000856	0.001088	0.000937	-0.001493	-0.004184	-0.007985	-0.012789	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000252	-0.000374	-0.000519	-0.000694	
42.600000	0.000000	0.000172	0.000697	0.001590	0.002860	0.004509	0.008925	0.011650	0.014662	0.017891	-0.000000	-0.001521	-0.006169	-0.014040	-0.025186	-0.039621	-0.078140	-0.101959	-0.128509	-0.157430	-0.000000	-0.000000	0.000000	0.000001	0.000003	0.000007	0.000027	0.000045	0.000065	0.000085	0.000000	0.002700	0.010983	0.025071	0.045124	0.071221	0.141252	0.184567	0.232541	0.284025	0.000000	0.000128	0.000432	0.000760	0.000916	0.000666	-0.002026	-0.004879	-0.008860	-0.013861	0.000000	-0.000001	-0.000007	-0.000019	-0.000048	-0.000088	-0.000252	-0.000374	-0.000519	-0.000694	
42.650000	0.000000	0.000195	0.000792	0.001806	0.003248	0.005123	0.010143	0.013242	0.016670	0.020345	-0.000000	-0.001450	-0.005879	-0.013379	-0.024000	-0.037755	-0.074458	-0.097154	-0.122450	-0.150006	-0.000000	-0.000000	0.000000	0.000001	0.000003	0.000007	0.000026	0.000043	0.000063	0.000081	0.000000	0.002697	0.010968	0.025038	0.045064	0.071126	0.141061	0.184317	0.232224	0.283636	0.000000	0.000114	0.000375	0.000630	0.000682	0.000298	-0.002751	-0.005824	-0.010050	-0.015318	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000374	-0.000519	-0.000687	
42.700000	0.000000	0.000217	0.000880	0.002006	0.003607	0.005686	0.011246	0.014674	0.018463	0.022521	-0.000000	-0.001361	-0.005519	-0.012558	-0.022528	-0.035438	-0.069887	-0.091187	-0.114929	-0.140789	-0.000000	-0.000000	0.000000	0.000001	0.000002	0.000006	0.000025	0.000041	0.000059	0.000075	0.000000	0.002694	0.010956	0.025009	0.045012	0.071044	0.140897	0.184102	0.231951	0.283301	0.000000	0.000096	0.000303	0.000467	0.000389	-0.000161	-0.003656	-0.007004	-0.011537	-0.017139	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000374	-0.000519	-0.000687	
42.750000	0.000000	0.000232	0.000945	0.002157	0.003881	0.006124	0.012139	0.015856	0.019971	0.024386	-0.000000	-0.001255	-0.005091	-0.011585	-0.020783	-0.032692	-0.064473	-0.084125	-0.106028	-0.129887	-0.000000	-0.000000	0.000000	0.000001	0.000002	0.000006	0.000023	0.000037	0.000053	0.000066	0.000000	0.002691	0.010946	0.024986	0.044970	0.070977	0.140763	0.183924	0.231726	0.283025	0.000000	0.000075	0.000218	0.000274	0.000043	-0.000706	-0.004729	-0.008403	-0.013300	-0.019298	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000374	-0.000511	-0.000687	
42.800000	0.000000	0.000243	0.000991	0.002264	0.004081	0.006450	0.012830	0.016790	0.021186	0.025914	-0.000000	-0.001135	-0.004602	-0.010471	-0.018785	-0.029549	-0.058272	-0.076032	-0.095827	-0.117388	-0.000000	-0.000000	-0.000000	0.000000	0.000002	0.000005	0.000020	0.000032	0.000046	0.000056	0.000000	0.002689	0.010938	0.024968	0.044938	0.070926	0.140659	0.183788	0.231553	0.282811	0.000000	0.000051	0.000121	0.000053	-0.000353	-0.001328	-0.005956	-0.010003	-0.015316	-0.021766	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000370	-0.000511	-0.000687	
42.850000	0.000000	0.000251	0.001024	0.002342	0.004227	0.006690	0.013348	0.017496	0.022111	0.027084	-0.000000	-0.001000	-0.004056	-0.009230	-0.016556	-0.026040	-0.051338	-0.066976	-0.084402	-0.103380	-0.000000	-0.000000	-0.000000	0.000000	0.000001	0.000004	0.000016	0.000026	0.000037	0.000044	0.000000	0.002688	0.010933	0.024956	0.044916	0.070891	0.140589	0.183695	0.231434	0.282664	0.000000	0.000025	0.000013	-0.000193	-0.000793	-0.002020	-0.007319	-0.011782	-0.017557	-0.024511	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000374	-0.000519	-0.000687	
42.900000	0.000000	0.000257	0.001048	0.002398	0.004331	0.006859	0.013709	0.017984	0.022746	0.027883	-0.000000	-0.000853	-0.003459	-0.007869	-0.014111	-0.022188	-0.043717	-0.057016	-0.071828	-0.087955	-0.000000	-0.000000	-0.000000	-0.000000	0.000001	0.000003	0.000012	0.000020	0.000028	0.000031	0.000000	0.002687	0.010930	0.024950	0.044905	0.070874	0.140552	0.183646	0.231371	0.282586	0.000000	-0.000004	-0.000104	-0.000459	-0.001271	-0.002773	-0.008802	-0.013716	-0.019994	-0.027496	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000374	-0.000519	-0.000687	
42.950000	0.000000	0.000259	0.001057	0.002421	0.004375	0.006935	0.013883	0.018228	0.023075	0.028308	-0.000000	-0.000693	-0.002810	-0.006391	-0.011457	-0.018008	-0.035449	-0.046212	-0.058192	-0.071230	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000001	0.000008	0.000013	0.000018	0.000018	0.000000	0.002688	0.010930	0.024950	0.044905	0.070873	0.140550	0.183642	0.231366	0.282578	-0.000000	-0.000035	-0.000229	-0.000744	-0.001782	-0.003575	-0.010384	-0.015780	-0.022594	-0.030679	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000374	-0.000519	-0.000694	
43.000000	0.000000	0.000257	0.001050	0.002408	0.004355	0.006910	0.013865	0.018225	0.023096	0.028363	-0.000000	-0.000521	-0.002112	-0.004801	-0.008603	-0.013517	-0.026587	-0.034644	-0.043607	-0.053357	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000003	0.000006	0.000007	0.000004	0.000000	0.002688	0.010933	0.024956	0.044916	0.070890	0.140582	0.183684	0.231418	0.282641	-0.000000	-0.000068	-0.000360	-0.001043	-0.002317	-0.004418	-0.012044	-0.017944	-0.025321	-0.034019	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000252	-0.000374	-0.000519	-0.000694	
43.050000	0.000000	0.000252	0.001030	0.002364	0.004280	0.006799	0.013673	0.017993	0.022827	0.028061	-0.000000	-0.000338	-0.001369	-0.003112	-0.005576	-0.008759	-0.017220	-0.022433	-0.028230	-0.034535	-0.000000	-0.000000	-0.000000	-0.000001	-0.000001	-0.000001	-0.000001	-0.000001	-0.000004	-0.000011	0.000000	0.002689	0.010938	0.024968	0.044938	0.070924	0.140649	0.183772	0.231528	0.282775	-0.000000	-0.000101	-0.000496	-0.001351	-0.002871	-0.005288	-0.013758	-0.020180	-0.028138	-0.037468	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000252	-0.000374	-0.000519	-0.000694	
43.100000	0.000000	0.000245	0.001003	0.002303	0.004171	0.006629	0.013341	0.017563	0.022291	0.027413	-0.000000	-0.000147	-0.000597	-0.001356	-0.002428	-0.003813	-0.007493	-0.009759	-0.012278	-0.015016	-0.000000	-0.000000	-0.000000	-0.000001	-0.000002	-0.000003	-0.000006	-0.000009	-0.000014	-0.000025	0.000000	0.002691	0.010946	0.024986	0.044970	0.070975	0.140750	0.183903	0.231694	0.282978	-0.000000	-0.000135	-0.000634	-0.001665	-0.003434	-0.006173	-0.015504	-0.022457	-0.031005	-0.040980	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000092	-0.000252	-0.000378	-0.000526	-0.000702	
43.150000	0.000000	0.000239	0.000975	0.002235	0.004045	0.006422	0.012900	0.016966	0.021512	0.026431	0.000000	0.000046	0.000188	0.000430	0.000773	0.001219	0.002416	0.003162	0.003995	0.004906	-0.000000	-0.000000	-0.000000	-0.000001	-0.000002	-0.000004	-0.000010	-0.000016	-0.000024	-0.000038	0.000000	0.002694	0.010956	0.025010	0.045012	0.071042	0.140884	0.184078	0.231915	0.283248	-0.000000	-0.000169	-0.000773	-0.001981	-0.003999	-0.007063	-0.017255	-0.024741	-0.033884	-0.044504	0.000000	-0.000001	-0.000007	-0.000019	-0.000048	-0.000092	-0.000252	-0.000378	-0.000526	-0.000702	
43.200000	0.000000	0.000231	0.000942	0.002156	0.003895	0.006171	0.012341	0.016195	0.020490	0.025125	0.000000	0.000240	0.000974	0.002216	0.003977	0.006258	0.012349	0.016118	0.020321	0.024900	-0.000000	-0.000000	-0.000000	-0.000001	-0.000002	-0.000005	-0.000014	-0.000022	-0.000034	-0.000050	0.000000	0.002697	0.010969	0.025039	0.045065	0.071125	0.141049	0.184295	0.232188	0.283583	-0.000000	-0.000203	-0.000910	-0.002293	-0.004559	-0.007942	-0.018989	-0.027002	-0.036731	-0.047991	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000256	-0.000381	-0.000526	-0.000710	
43.250000	0.000000	0.000221	0.000900	0.002056	0.003705	0.005855	0.011642	0.015232	0.019216	0.023499	0.000000	0.000432	0.001752	0.003986	0.007149	0.011243	0.022161	0.028908	0.036425	0.044611	-0.000000	-0.000000	-0.000000	-0.000001	-0.000003	-0.000006	-0.000018	-0.000028	-0.000043	-0.000062	0.000000	0.002701	0.010984	0.025073	0.045126	0.071222	0.141244	0.184551	0.232511	0.283979	-0.000000	-0.000236	-0.001044	-0.002597	-0.005104	-0.008800	-0.020679	-0.029206	-0.039508	-0.051391	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000256	-0.000385	-0.000534	-0.000717	
43.300000	0.000000	0.000208	0.000847	0.001930	0.003467	0.005462	0.010787	0.014064	0.017682	0.021553	0.000000	0.000619	0.002511	0.005710	0.010237	0.016091	0.031684	0.041308	0.052022	0.063683	-0.000000	-0.000000	-0.000000	-0.000001	-0.000003	-0.000007	-0.000021	-0.000034	-0.000051	-0.000073	0.000000	0.002705	0.011001	0.025112	0.045197	0.071335	0.141468	0.184843	0.232881	0.284431	-0.000000	-0.000268	-0.001172	-0.002889	-0.005628	-0.009624	-0.022301	-0.031322	-0.042174	-0.054656	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000259	-0.000385	-0.000534	-0.000717	
43.350000	0.000000	0.000192	0.000779	0.001771	0.003173	0.004982	0.009767	0.012686	0.015888	0.019297	0.000000	0.000797	0.003231	0.007346	0.013166	0.020691	0.040717	0.053069	0.066816	0.081772	-0.000000	-0.000000	-0.000000	-0.000001	-0.000003	-0.000007	-0.000025	-0.000040	-0.000059	-0.000083	0.000000	0.002710	0.011020	0.025156	0.045276	0.071460	0.141717	0.185169	0.233292	0.284934	-0.000000	-0.000298	-0.001293	-0.003165	-0.006123	-0.010401	-0.023833	-0.033320	-0.044691	-0.057738	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000259	-0.000389	-0.000542	-0.000725	
43.400000	0.000000	0.000173	0.000699	0.001584	0.002827	0.004421	0.008591	0.011105	0.013843	0.016738	0.000000	0.000961	0.003893	0.008853	0.015868	0.024937	0.049077	0.063968	0.080541	0.098573	-0.000000	-0.000000	-0.000000	-0.000001	-0.000004	-0.000008	-0.000028	-0.000045	-0.000067	-0.000092	0.000000	0.002715	0.011041	0.025204	0.045363	0.071597	0.141989	0.185525	0.233741	0.285483	-0.000000	-0.000325	-0.001406	-0.003420	-0.006581	-0.011122	-0.025253	-0.035172	-0.047024	-0.060595	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000263	-0.000393	-0.000542	-0.000732	
43.450000	0.000000	0.000150	0.000605	0.001366	0.002428	0.003779	0.007260	0.009328	0.011557	0.013891	0.000000	0.001108	0.004489	0.010209	0.018302	0.028768	0.056637	0.073836	0.092983	0.113819	-0.000000	-0.000000	-0.000000	-0.000002	-0.000004	-0.000009	-0.000031	-0.000050	-0.000074	-0.000101	0.000000	0.002720	0.011064	0.025256	0.045456	0.071744	0.142280	0.185906	0.234221	0.286069	-0.000000	-0.000350	-0.001507	-0.003652	-0.006996	-0.011775	-0.026540	-0.036851	-0.049140	-0.063186	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000095	-0.000263	-0.000397	-0.000549	-0.000740	
43.500000	0.000000	0.000123	0.000495	0.001112	0.001966	0.003041	0.005763	0.007348	0.009034	0.010777	0.000000	0.001237	0.005015	0.011406	0.020450	0.032150	0.063317	0.082558	0.103983	0.127304	-0.000000	-0.000000	-0.000000	-0.000002	-0.000004	-0.000010	-0.000034	-0.000055	-0.000081	-0.000110	0.000000	0.002726	0.011088	0.025311	0.045555	0.071899	0.142589	0.186308	0.234727	0.286687	-0.000000	-0.000373	-0.001597	-0.003856	-0.007363	-0.012352	-0.027678	-0.038334	-0.051009	-0.065475	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000267	-0.000397	-0.000557	-0.000740	
43.550000	0.000000	0.000091	0.000362	0.000809	0.001422	0.002186	0.004081	0.005160	0.006288	0.007435	0.000000	0.001349	0.005468	0.012436	0.022299	0.035058	0.069054	0.090046	0.113422	0.138869	0.000000	-0.000000	-0.000000	-0.000002	-0.000005	-0.000011	-0.000038	-0.000060	-0.000088	-0.000118	0.000000	0.002733	0.011113	0.025368	0.045658	0.072062	0.142909	0.186726	0.235252	0.287327	-0.000000	-0.000392	-0.001674	-0.004031	-0.007676	-0.012845	-0.028649	-0.039602	-0.052606	-0.067431	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000267	-0.000401	-0.000557	-0.000748	
43.600000	0.000000	0.000053	0.000211	0.000468	0.000815	0.001239	0.002253	0.002806	0.003364	0.003913	0.000000	0.001441	0.005842	0.013288	0.023826	0.037460	0.073789	0.096222	0.121205	0.148402	0.000000	-0.000000	-0.000000	-0.000002	-0.000005	-0.000012	-0.000041	-0.000065	-0.000095	-0.000126	0.000000	0.002739	0.011139	0.025427	0.045764	0.072228	0.143237	0.187154	0.235790	0.287982	-0.000000	-0.000407	-0.001737	-0.004174	-0.007932	-0.013247	-0.029442	-0.040636	-0.053909	-0.069027	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000271	-0.000404	-0.000565	-0.000755	
43.650000	0.000000	0.000013	0.000049	0.000104	0.000169	0.000236	0.000335	0.000348	0.000327	0.000271	0.000000	0.001512	0.006131	0.013946	0.025008	0.039321	0.077466	0.101025	0.127265	0.155831	0.000000	-0.000000	-0.000000	-0.000002	-0.000006	-0.000013	-0.000045	-0.000071	-0.000102	-0.000135	0.000000	0.002745	0.011165	0.025487	0.045871	0.072397	0.143569	0.187586	0.236332	0.288642	-0.000000	-0.000419	-0.001784	-0.004282	-0.008127	-0.013553	-0.030045	-0.041423	-0.054901	-0.070243	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000271	-0.000404	-0.000565	-0.000755	
43.700000	-0.000000	-0.000028	-0.000114	-0.000265	-0.000486	-0.000781	-0.001609	-0.002145	-0.002754	-0.003422	0.000000	0.001562	0.006332	0.014406	0.025835	0.040626	0.080059	0.104421	0.131561	0.161111	0.000000	-0.000000	-0.000001	-0.000002	-0.000006	-0.000014	-0.000048	-0.000076	-0.000109	-0.000143	0.000000	0.002752	0.011192	0.025546	0.045978	0.072564	0.143899	0.188015	0.236871	0.289298	-0.000000	-0.000427	-0.001816	-0.004355	-0.008258	-0.013759	-0.030452	-0.041953	-0.055570	-0.071062	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000271	-0.000408	-0.000572	-0.000763	
43.750000	-0.000000	-0.000068	-0.000277	-0.000631	-0.001134	-0.001788	-0.003539	-0.004619	-0.005813	-0.007092	0.000000	0.001590	0.006448	0.014672	0.026314	0.041384	0.081574	0.106410	0.134082	0.164217	0.000000	-0.000000	-0.000001	-0.000003	-0.000007	-0.000016	-0.000052	-0.000081	-0.000116	-0.000151	0.000000	0.002758	0.011217	0.025605	0.046082	0.072729	0.144223	0.188437	0.237399	0.289941	-0.000000	-0.000431	-0.001832	-0.004392	-0.008323	-0.013862	-0.030656	-0.042220	-0.055906	-0.071474	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000275	-0.000412	-0.000572	-0.000763	
43.800000	-0.000000	-0.000108	-0.000435	-0.000989	-0.001769	-0.002774	-0.005423	-0.007033	-0.008794	-0.010665	0.000000	0.001599	0.006484	0.014752	0.026458	0.041612	0.082024	0.106999	0.134827	0.165131	0.000000	-0.000000	-0.000001	-0.000003	-0.000008	-0.000017	-0.000056	-0.000086	-0.000123	-0.000160	0.000000	0.002764	0.011242	0.025661	0.046183	0.072888	0.144535	0.188843	0.237909	0.290561	-0.000000	-0.000431	-0.001832	-0.004391	-0.008323	-0.013862	-0.030655	-0.042219	-0.055905	-0.071474	0.000000	-0.000001	-0.000007	-0.000021	-0.000051	-0.000099	-0.000275	-0.000412	-0.000572	-0.000771	
43.850000	-0.000000	-0.000146	-0.000588	-0.001333	-0.002379	-0.003720	-0.007227	-0.009340	-0.011641	-0.014073	0.000000	0.001588	0.006437	0.014644	0.026264	0.041304	0.081404	0.106182	0.133787	0.163847	0.000000	-0.000000	-0.000001	-0.000003	-0.000008	-0.000018	-0.000059	-0.000091	-0.000129	-0.000167	0.000000	0.002770	0.011265	0.025714	0.046279	0.073038	0.144832	0.189229	0.238394	0.291151	-0.000000	-0.000427	-0.001816	-0.004354	-0.008256	-0.013757	-0.030450	-0.041952	-0.055569	-0.071062	0.000000	-0.000001	-0.000007	-0.000021	-0.000051	-0.000099	-0.000275	-0.000412	-0.000572	-0.000771	
43.900000	-0.000000	-0.000180	-0.000729	-0.001649	-0.002940	-0.004592	-0.008897	-0.011482	-0.014290	-0.017252	0.000000	0.001555	0.006303	0.014340	0.025716	0.040439	0.079689	0.103938	0.130950	0.160362	0.000000	-0.000000	-0.000001	-0.000003	-0.000009	-0.000020	-0.000062	-0.000096	-0.000135	-0.000174	0.000000	0.002775	0.011287	0.025764	0.046368	0.073179	0.145108	0.189589	0.238846	0.291701	-0.000000	-0.000419	-0.001784	-0.004281	-0.008125	-0.013551	-0.030043	-0.041422	-0.054901	-0.070244	0.000000	-0.000001	-0.000007	-0.000021	-0.000051	-0.000099	-0.000275	-0.000416	-0.000580	-0.000771	
