HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwHtALxt  N_0	TwHtALxt  N_1	TwHtALxt  N_2	TwHtALxt  N_3	TwHtALxt  N_4	TwHtALxt  N_5	TwHtALxt  N_7	TwHtALxt  N_8	TwHtALxt  N_9	TwHtALxt  N_10	TwHtALyt  N_0	TwHtALyt  N_1	TwHtALyt  N_2	TwHtALyt  N_3	TwHtALyt  N_4	TwHtALyt  N_5	TwHtALyt  N_7	TwHtALyt  N_8	TwHtALyt  N_9	TwHtALyt  N_10	TwHtALzt  N_0	TwHtALzt  N_1	TwHtALzt  N_2	TwHtALzt  N_3	TwHtALzt  N_4	TwHtALzt  N_5	TwHtALzt  N_7	TwHtALzt  N_8	TwHtALzt  N_9	TwHtALzt  N_10	TwHtTDxt  N_0	TwHtTDxt  N_1	TwHtTDxt  N_2	TwHtTDxt  N_3	TwHtTDxt  N_4	TwHtTDxt  N_5	TwHtTDxt  N_7	TwHtTDxt  N_8	TwHtTDxt  N_9	TwHtTDxt  N_10	TwHtTDyt  N_0	TwHtTDyt  N_1	TwHtTDyt  N_2	TwHtTDyt  N_3	TwHtTDyt  N_4	TwHtTDyt  N_5	TwHtTDyt  N_7	TwHtTDyt  N_8	TwHtTDyt  N_9	TwHtTDyt  N_10	TwHtTDzt  N_0	TwHtTDzt  N_1	TwHtTDzt  N_2	TwHtTDzt  N_3	TwHtTDzt  N_4	TwHtTDzt  N_5	TwHtTDzt  N_7	TwHtTDzt  N_8	TwHtTDzt  N_9	TwHtTDzt  N_10	
128.600000	0.027611	0.017726	-0.010974	-0.053135	-0.101532	-0.147303	-0.191441	-0.171393	-0.115033	-0.022246	0.016327	0.015632	0.012495	0.008081	0.003917	0.001829	0.011642	0.026856	0.050029	0.080427	-0.014853	-0.014881	-0.014932	-0.015020	-0.015152	-0.015327	-0.015735	-0.015914	-0.016040	-0.016105	0.000000	0.003367	0.013633	0.030966	0.055421	0.086932	0.170069	0.220635	0.276024	0.334884	-0.000000	-0.000357	-0.001531	-0.003699	-0.007066	-0.011859	-0.026598	-0.036854	-0.049056	-0.062986	0.000000	-0.000002	-0.000009	-0.000031	-0.000072	-0.000131	-0.000364	-0.000544	-0.000745	-0.000985	
128.650000	0.017707	0.014285	0.004665	-0.009731	-0.026955	-0.044595	-0.070250	-0.073109	-0.066903	-0.051386	0.020486	0.023403	0.029633	0.038245	0.047989	0.057353	0.068389	0.067200	0.060512	0.048793	-0.013560	-0.013598	-0.013648	-0.013716	-0.013804	-0.013910	-0.014149	-0.014260	-0.014348	-0.014405	0.000000	0.003327	0.013482	0.030653	0.054925	0.086266	0.169250	0.219906	0.275525	0.334758	-0.000000	-0.000332	-0.001424	-0.003447	-0.006597	-0.011092	-0.024957	-0.034626	-0.046143	-0.059301	0.000000	-0.000002	-0.000010	-0.000031	-0.000070	-0.000131	-0.000362	-0.000538	-0.000735	-0.000971	
128.700000	0.004346	0.011167	0.031433	0.060437	0.091895	0.118159	0.121298	0.082656	0.010559	-0.094533	0.026720	0.031263	0.041149	0.054525	0.068930	0.081404	0.087837	0.076297	0.053023	0.019058	-0.012495	-0.012543	-0.012581	-0.012599	-0.012591	-0.012560	-0.012477	-0.012463	-0.012491	-0.012556	0.000000	0.003292	0.013352	0.030385	0.054496	0.085681	0.168489	0.219183	0.274948	0.334438	-0.000000	-0.000299	-0.001290	-0.003139	-0.006040	-0.010207	-0.023177	-0.032281	-0.043160	-0.055616	0.000000	-0.000002	-0.000010	-0.000029	-0.000068	-0.000131	-0.000364	-0.000537	-0.000732	-0.000979	
128.750000	-0.000404	0.009196	0.037651	0.078359	0.122507	0.159366	0.163807	0.109627	0.008524	-0.138858	0.036042	0.038787	0.042480	0.046356	0.049428	0.050527	0.041883	0.030078	0.012656	-0.009839	-0.011808	-0.011858	-0.011888	-0.011884	-0.011840	-0.011760	-0.011576	-0.011536	-0.011570	-0.011674	0.000000	0.003286	0.013326	0.030326	0.054392	0.085521	0.168184	0.218792	0.274467	0.333862	-0.000000	-0.000261	-0.001137	-0.002794	-0.005426	-0.009252	-0.021336	-0.029907	-0.040203	-0.052032	0.000000	-0.000001	-0.000010	-0.000028	-0.000068	-0.000130	-0.000355	-0.000533	-0.000731	-0.000973	
128.800000	0.007564	0.006443	0.004256	0.000149	-0.006940	-0.018239	-0.058534	-0.089581	-0.128431	-0.174366	0.044034	0.045349	0.043591	0.038911	0.031570	0.021923	-0.002566	-0.016525	-0.031151	-0.046289	-0.011930	-0.011973	-0.012017	-0.012063	-0.012115	-0.012178	-0.012353	-0.012473	-0.012609	-0.012749	0.000000	0.003294	0.013353	0.030373	0.054448	0.085557	0.168039	0.218455	0.273861	0.332912	-0.000000	-0.000224	-0.000991	-0.002464	-0.004841	-0.008344	-0.019596	-0.027671	-0.037426	-0.048676	0.000000	-0.000002	-0.000010	-0.000029	-0.000070	-0.000126	-0.000358	-0.000524	-0.000728	-0.000967	
128.850000	0.014094	0.004189	-0.023191	-0.064274	-0.113872	-0.165547	-0.245986	-0.260851	-0.252204	-0.219201	0.049405	0.051011	0.048600	0.042298	0.032353	0.019120	-0.015404	-0.035728	-0.057522	-0.080526	-0.012519	-0.012559	-0.012620	-0.012717	-0.012862	-0.013056	-0.013551	-0.013803	-0.014018	-0.014169	0.000000	0.003287	0.013324	0.030299	0.054302	0.085307	0.167452	0.217627	0.272741	0.331457	-0.000000	-0.000192	-0.000862	-0.002174	-0.004327	-0.007543	-0.018054	-0.025683	-0.034949	-0.045674	0.000000	-0.000002	-0.000010	-0.000029	-0.000066	-0.000130	-0.000350	-0.000519	-0.000720	-0.000947	
128.900000	0.010467	0.001171	-0.024231	-0.062657	-0.109828	-0.160403	-0.247399	-0.272070	-0.278440	-0.265488	0.053036	0.055454	0.053976	0.048436	0.038707	0.024708	-0.016125	-0.042743	-0.073140	-0.106830	-0.013032	-0.013077	-0.013146	-0.013254	-0.013409	-0.013614	-0.014128	-0.014391	-0.014615	-0.014771	0.000000	0.003255	0.013199	0.030024	0.053827	0.084592	0.166185	0.216073	0.270911	0.329365	-0.000000	-0.000165	-0.000753	-0.001929	-0.003890	-0.006864	-0.016746	-0.023997	-0.032851	-0.043132	0.000000	-0.000001	-0.000008	-0.000028	-0.000066	-0.000121	-0.000348	-0.000515	-0.000717	-0.000926	
128.950000	0.000748	-0.005304	-0.020448	-0.043658	-0.073424	-0.107795	-0.181096	-0.215300	-0.245241	-0.269909	0.056918	0.058988	0.055476	0.046558	0.032581	0.014041	-0.034212	-0.062577	-0.092977	-0.125057	-0.012961	-0.013016	-0.013092	-0.013196	-0.013334	-0.013507	-0.013931	-0.014155	-0.014359	-0.014516	0.000000	0.003207	0.013011	0.029615	0.053127	0.083551	0.164396	0.213922	0.268432	0.326602	-0.000000	-0.000144	-0.000667	-0.001734	-0.003545	-0.006327	-0.015714	-0.022670	-0.031199	-0.041134	0.000000	-0.000002	-0.000009	-0.000027	-0.000065	-0.000122	-0.000340	-0.000502	-0.000700	-0.000908	
129.000000	-0.009423	-0.016255	-0.031878	-0.054983	-0.083708	-0.115693	-0.178493	-0.203890	-0.222469	-0.233445	0.060743	0.062742	0.058454	0.048168	0.032389	0.011808	-0.040367	-0.070218	-0.101627	-0.134267	-0.012909	-0.012974	-0.013064	-0.013186	-0.013343	-0.013535	-0.013988	-0.014216	-0.014417	-0.014567	0.000000	0.003149	0.012781	0.029112	0.052268	0.082275	0.162211	0.211303	0.265419	0.323257	-0.000000	-0.000131	-0.000613	-0.001612	-0.003325	-0.005980	-0.015025	-0.021768	-0.030059	-0.039734	0.000000	-0.000001	-0.000009	-0.000027	-0.000064	-0.000117	-0.000332	-0.000492	-0.000669	-0.000900	
129.050000	-0.022305	-0.029896	-0.045469	-0.067418	-0.093523	-0.121018	-0.167611	-0.180674	-0.183998	-0.177126	0.062163	0.065719	0.065454	0.060804	0.051140	0.035790	-0.014434	-0.050100	-0.092725	-0.141506	-0.012901	-0.012979	-0.013085	-0.013226	-0.013404	-0.013616	-0.014096	-0.014324	-0.014515	-0.014648	0.000000	0.003077	0.012502	0.028505	0.051238	0.080755	0.159654	0.208271	0.261983	0.319499	-0.000000	-0.000124	-0.000585	-0.001546	-0.003207	-0.005793	-0.014651	-0.021275	-0.029434	-0.038963	0.000000	-0.000001	-0.000009	-0.000024	-0.000062	-0.000115	-0.000323	-0.000480	-0.000668	-0.000890	
129.100000	-0.039988	-0.043627	-0.045498	-0.046216	-0.046604	-0.047663	-0.056217	-0.065745	-0.079645	-0.097860	0.063332	0.066366	0.064388	0.057160	0.044487	0.026226	-0.027236	-0.062225	-0.102279	-0.146755	-0.012764	-0.012856	-0.012969	-0.013101	-0.013249	-0.013407	-0.013726	-0.013873	-0.014003	-0.014110	0.000000	0.003001	0.012205	0.027861	0.050145	0.079143	0.156954	0.205078	0.258374	0.315568	-0.000000	-0.000121	-0.000573	-0.001522	-0.003166	-0.005734	-0.014558	-0.021170	-0.029320	-0.038845	0.000000	-0.000001	-0.000007	-0.000024	-0.000057	-0.000111	-0.000313	-0.000467	-0.000650	-0.000863	
129.150000	-0.056491	-0.057142	-0.048008	-0.031183	-0.009545	0.013331	0.046605	0.049275	0.038947	0.015137	0.063919	0.065038	0.057699	0.042769	0.021526	-0.004399	-0.062818	-0.091780	-0.118973	-0.144350	-0.012734	-0.012839	-0.012957	-0.013078	-0.013195	-0.013300	-0.013457	-0.013516	-0.013574	-0.013644	0.000000	0.002934	0.011942	0.027287	0.049164	0.077688	0.154469	0.202102	0.254959	0.311783	-0.000000	-0.000127	-0.000598	-0.001578	-0.003265	-0.005886	-0.014846	-0.021538	-0.029774	-0.039390	0.000000	-0.000001	-0.000008	-0.000022	-0.000055	-0.000109	-0.000300	-0.000453	-0.000630	-0.000843	
129.200000	-0.070018	-0.067434	-0.047079	-0.012537	0.031240	0.078083	0.152929	0.167475	0.160266	0.130287	0.059912	0.062995	0.061459	0.055055	0.043567	0.026817	-0.022814	-0.055574	-0.093245	-0.135208	-0.013021	-0.013135	-0.013251	-0.013356	-0.013436	-0.013484	-0.013486	-0.013465	-0.013462	-0.013501	0.000000	0.002885	0.011749	0.026862	0.048430	0.076581	0.152500	0.199684	0.252103	0.308513	-0.000000	-0.000143	-0.000661	-0.001717	-0.003507	-0.006254	-0.015517	-0.022376	-0.030784	-0.040577	0.000000	-0.000002	-0.000007	-0.000023	-0.000054	-0.000105	-0.000299	-0.000448	-0.000613	-0.000828	
129.250000	-0.078821	-0.071319	-0.036033	0.021010	0.091531	0.165253	0.275799	0.290454	0.267497	0.205601	0.052540	0.059820	0.070285	0.081348	0.089660	0.091265	0.057672	0.015481	-0.045781	-0.124277	-0.013651	-0.013769	-0.013874	-0.013946	-0.013969	-0.013939	-0.013757	-0.013661	-0.013616	-0.013658	0.000000	0.002867	0.011676	0.026690	0.048110	0.076059	0.151388	0.198180	0.250146	0.306048	-0.000000	-0.000158	-0.000723	-0.001859	-0.003766	-0.006668	-0.016361	-0.023495	-0.032218	-0.042358	0.000000	-0.000002	-0.000008	-0.000023	-0.000053	-0.000103	-0.000293	-0.000437	-0.000609	-0.000816	
129.300000	-0.076999	-0.068033	-0.028978	0.033676	0.111002	0.191924	0.314403	0.332045	0.309241	0.244536	0.049249	0.054728	0.060208	0.064237	0.064979	0.060290	0.025727	-0.007776	-0.053080	-0.108993	-0.014294	-0.014409	-0.014500	-0.014548	-0.014537	-0.014464	-0.014192	-0.014066	-0.014016	-0.014086	0.000000	0.002892	0.011764	0.026857	0.048344	0.076314	0.151395	0.197850	0.249312	0.304550	-0.000000	-0.000167	-0.000766	-0.001968	-0.003983	-0.007048	-0.017275	-0.024799	-0.033996	-0.044686	0.000000	-0.000001	-0.000007	-0.000022	-0.000053	-0.000104	-0.000292	-0.000438	-0.000611	-0.000803	
129.350000	-0.061142	-0.059745	-0.043771	-0.015133	0.023408	0.068323	0.160740	0.199945	0.230031	0.249536	0.049602	0.048647	0.036400	0.015154	-0.011943	-0.041032	-0.088230	-0.098775	-0.097703	-0.085881	-0.015016	-0.015119	-0.015208	-0.015273	-0.015307	-0.015305	-0.015217	-0.015169	-0.015163	-0.015239	0.000000	0.002949	0.011975	0.027287	0.049012	0.077184	0.152328	0.198532	0.249507	0.304025	-0.000000	-0.000185	-0.000840	-0.002145	-0.004318	-0.007604	-0.018497	-0.026478	-0.036213	-0.047514	0.000000	-0.000002	-0.000007	-0.000023	-0.000056	-0.000105	-0.000296	-0.000442	-0.000595	-0.000799	
129.400000	-0.039690	-0.048858	-0.065036	-0.083938	-0.099966	-0.106396	-0.061306	0.003194	0.100711	0.229879	0.045090	0.042845	0.027929	0.003315	-0.026960	-0.057974	-0.100754	-0.103031	-0.089026	-0.060040	-0.015447	-0.015536	-0.015631	-0.015738	-0.015859	-0.015987	-0.016220	-0.016300	-0.016354	-0.016405	0.000000	0.003009	0.012200	0.027751	0.049752	0.078185	0.153587	0.199687	0.250357	0.304367	-0.000000	-0.000221	-0.000986	-0.002473	-0.004897	-0.008501	-0.020205	-0.028665	-0.038921	-0.050777	0.000000	-0.000001	-0.000007	-0.000025	-0.000054	-0.000110	-0.000298	-0.000441	-0.000609	-0.000802	
129.450000	-0.024560	-0.037165	-0.065036	-0.101785	-0.138954	-0.166299	-0.146567	-0.079084	0.035257	0.195293	0.036111	0.038334	0.037715	0.034484	0.028996	0.021707	0.003874	-0.005635	-0.015041	-0.024278	-0.015197	-0.015277	-0.015374	-0.015500	-0.015660	-0.015849	-0.016240	-0.016386	-0.016469	-0.016500	0.000000	0.003049	0.012351	0.028072	0.050278	0.078928	0.154681	0.200859	0.251516	0.305419	-0.000000	-0.000268	-0.001173	-0.002889	-0.005622	-0.009604	-0.022218	-0.031184	-0.041963	-0.054357	0.000000	-0.000002	-0.000007	-0.000025	-0.000060	-0.000111	-0.000301	-0.000451	-0.000615	-0.000817	
129.500000	-0.019754	-0.025301	-0.034732	-0.045731	-0.055266	-0.059696	-0.037445	-0.003721	0.047815	0.116440	0.028230	0.033880	0.044932	0.059421	0.074744	0.087769	0.093507	0.080428	0.054736	0.017559	-0.014245	-0.014323	-0.014406	-0.014500	-0.014606	-0.014724	-0.014963	-0.015060	-0.015129	-0.015174	0.000000	0.003072	0.012444	0.028276	0.050631	0.079460	0.155630	0.202027	0.252897	0.307003	-0.000000	-0.000312	-0.001349	-0.003283	-0.006315	-0.010671	-0.024221	-0.033730	-0.045092	-0.058101	0.000000	-0.000001	-0.000009	-0.000025	-0.000060	-0.000111	-0.000310	-0.000455	-0.000629	-0.000827	
129.550000	-0.016114	-0.014914	-0.006683	0.006836	0.023272	0.039697	0.059375	0.056435	0.042121	0.016229	0.024139	0.027517	0.033924	0.042483	0.052024	0.061127	0.071885	0.070863	0.064619	0.053603	-0.013126	-0.013199	-0.013265	-0.013320	-0.013362	-0.013393	-0.013445	-0.013483	-0.013539	-0.013616	0.000000	0.003100	0.012554	0.028518	0.051049	0.080092	0.156753	0.203407	0.254528	0.308872	-0.000000	-0.000349	-0.001497	-0.003619	-0.006918	-0.011619	-0.026091	-0.036169	-0.048166	-0.061865	0.000000	-0.000002	-0.000008	-0.000027	-0.000061	-0.000114	-0.000313	-0.000461	-0.000628	-0.000834	
129.600000	-0.004416	-0.008949	-0.018335	-0.031312	-0.046173	-0.060812	-0.080003	-0.080130	-0.071927	-0.055293	0.020353	0.020059	0.017567	0.013902	0.010410	0.008699	0.017466	0.030870	0.051249	0.077966	-0.012194	-0.012260	-0.012328	-0.012403	-0.012489	-0.012588	-0.012812	-0.012927	-0.013037	-0.013134	0.000000	0.003131	0.012677	0.028789	0.051514	0.080784	0.157955	0.204861	0.256216	0.310768	-0.000000	-0.000386	-0.001645	-0.003955	-0.007520	-0.012563	-0.027939	-0.038573	-0.051183	-0.065550	0.000000	-0.000001	-0.000009	-0.000028	-0.000062	-0.000117	-0.000319	-0.000471	-0.000647	-0.000857	
129.650000	0.005354	-0.005551	-0.033864	-0.074685	-0.121393	-0.165865	-0.211857	-0.196476	-0.147937	-0.066104	0.011902	0.013549	0.017753	0.024257	0.032678	0.042529	0.064286	0.075134	0.085483	0.095317	-0.011936	-0.011996	-0.012074	-0.012185	-0.012338	-0.012531	-0.012985	-0.013194	-0.013355	-0.013453	0.000000	0.003145	0.012734	0.028920	0.051755	0.081174	0.158770	0.205954	0.257628	0.312532	-0.000000	-0.000424	-0.001800	-0.004303	-0.008136	-0.013519	-0.029768	-0.040921	-0.054098	-0.069070	0.000000	-0.000001	-0.000008	-0.000026	-0.000063	-0.000113	-0.000321	-0.000476	-0.000655	-0.000851	
129.700000	0.004217	-0.003270	-0.022104	-0.049120	-0.080040	-0.109613	-0.141279	-0.132432	-0.102222	-0.050541	0.001575	0.007820	0.025731	0.052304	0.083487	0.114352	0.153735	0.152850	0.134808	0.101029	-0.011857	-0.011917	-0.011995	-0.012100	-0.012237	-0.012408	-0.012809	-0.012998	-0.013148	-0.013244	0.000000	0.003135	0.012702	0.028870	0.051709	0.081176	0.159095	0.206596	0.258707	0.314158	-0.000000	-0.000451	-0.001912	-0.004562	-0.008608	-0.014274	-0.031314	-0.042977	-0.056735	-0.072352	0.000000	-0.000002	-0.000007	-0.000027	-0.000061	-0.000117	-0.000330	-0.000482	-0.000672	-0.000873	
129.750000	-0.005411	0.000444	0.019509	0.047778	0.079861	0.109166	0.130130	0.108195	0.058651	-0.018430	-0.002075	0.001124	0.010745	0.025515	0.043684	0.063103	0.096246	0.105749	0.108904	0.106183	-0.011736	-0.011803	-0.011858	-0.011892	-0.011900	-0.011884	-0.011827	-0.011824	-0.011861	-0.011938	0.000000	0.003126	0.012673	0.028824	0.051668	0.081182	0.159416	0.207224	0.259755	0.315737	-0.000000	-0.000463	-0.001967	-0.004701	-0.008887	-0.014764	-0.032495	-0.044662	-0.059034	-0.075361	0.000000	-0.000002	-0.000009	-0.000027	-0.000063	-0.000120	-0.000332	-0.000488	-0.000665	-0.000894	
129.800000	-0.008253	0.007166	0.052730	0.119359	0.194833	0.264202	0.318117	0.271807	0.163022	-0.008114	-0.001598	-0.006259	-0.018555	-0.035205	-0.051891	-0.063443	-0.049077	-0.013708	0.043599	0.120842	-0.011688	-0.011753	-0.011780	-0.011745	-0.011637	-0.011457	-0.011007	-0.010841	-0.010790	-0.010871	0.000000	0.003152	0.012775	0.029047	0.052051	0.081757	0.160423	0.208451	0.261190	0.317361	-0.000000	-0.000478	-0.002029	-0.004853	-0.009180	-0.015260	-0.033625	-0.046237	-0.061141	-0.078079	0.000000	-0.000002	-0.000008	-0.000026	-0.000064	-0.000120	-0.000336	-0.000492	-0.000688	-0.000914	
129.850000	0.008424	0.014390	0.031566	0.056490	0.084514	0.109951	0.127811	0.108535	0.065313	-0.001759	-0.006680	-0.012472	-0.027375	-0.047449	-0.067510	-0.081359	-0.063934	-0.021328	0.047647	0.140581	-0.011966	-0.012015	-0.012040	-0.012034	-0.011995	-0.011925	-0.011760	-0.011721	-0.011750	-0.011856	0.000000	0.003213	0.013007	0.029538	0.052857	0.082897	0.162108	0.210262	0.262991	0.319007	-0.000000	-0.000508	-0.002149	-0.005119	-0.009645	-0.015970	-0.034936	-0.047888	-0.063150	-0.080459	0.000000	-0.000002	-0.000008	-0.000028	-0.000066	-0.000127	-0.000344	-0.000503	-0.000697	-0.000922	
129.900000	0.033135	0.019931	-0.019026	-0.076184	-0.141369	-0.202117	-0.254794	-0.220918	-0.135437	0.001670	-0.018127	-0.016297	-0.008794	0.003896	0.021038	0.041679	0.089035	0.113620	0.137801	0.161467	-0.012046	-0.012075	-0.012124	-0.012216	-0.012366	-0.012575	-0.013098	-0.013342	-0.013524	-0.013628	0.000000	0.003261	0.013192	0.029934	0.053512	0.083832	0.163535	0.211839	0.264621	0.320588	-0.000000	-0.000542	-0.002281	-0.005409	-0.010138	-0.016702	-0.036187	-0.049390	-0.064888	-0.082414	0.000000	-0.000001	-0.000010	-0.000029	-0.000067	-0.000133	-0.000347	-0.000509	-0.000704	-0.000923	
129.950000	0.042297	0.023518	-0.032049	-0.113563	-0.206423	-0.292747	-0.366164	-0.316253	-0.192175	0.006067	-0.025850	-0.018619	0.004922	0.041138	0.085073	0.130674	0.200406	0.212800	0.205785	0.180876	-0.011623	-0.011648	-0.011714	-0.011854	-0.012085	-0.012405	-0.013184	-0.013526	-0.013753	-0.013842	0.000000	0.003259	0.013189	0.029940	0.053551	0.083939	0.163948	0.212514	0.265638	0.322023	-0.000000	-0.000559	-0.002349	-0.005559	-0.010403	-0.017109	-0.036952	-0.050363	-0.066083	-0.083844	0.000000	-0.000002	-0.000009	-0.000028	-0.000065	-0.000130	-0.000352	-0.000516	-0.000710	-0.000938	
130.000000	0.029751	0.024804	0.008983	-0.014435	-0.041043	-0.065449	-0.083663	-0.066343	-0.026488	0.035857	-0.024864	-0.021103	-0.007156	0.015333	0.044062	0.076177	0.137873	0.161692	0.178484	0.188682	-0.010905	-0.010942	-0.010997	-0.011079	-0.011190	-0.011328	-0.011639	-0.011774	-0.011872	-0.011924	0.000000	0.003220	0.013047	0.029660	0.053135	0.083436	0.163615	0.212529	0.266213	0.323364	-0.000000	-0.000555	-0.002339	-0.005547	-0.010402	-0.017141	-0.037162	-0.050736	-0.066672	-0.084698	0.000000	-0.000002	-0.000008	-0.000027	-0.000067	-0.000128	-0.000352	-0.000518	-0.000719	-0.000950	
130.050000	0.012721	0.024402	0.056610	0.103415	0.156818	0.207014	0.254092	0.230637	0.166791	0.062482	-0.019885	-0.023095	-0.029034	-0.035326	-0.038907	-0.036150	0.003633	0.047045	0.108080	0.185033	-0.010142	-0.010191	-0.010220	-0.010209	-0.010146	-0.010028	-0.009699	-0.009559	-0.009487	-0.009501	0.000000	0.003190	0.012941	0.029453	0.052837	0.083092	0.163485	0.212733	0.266930	0.324770	-0.000000	-0.000548	-0.002314	-0.005499	-0.010331	-0.017059	-0.037126	-0.050773	-0.066819	-0.084992	0.000000	-0.000001	-0.000008	-0.000028	-0.000067	-0.000128	-0.000352	-0.000526	-0.000724	-0.000962	
130.100000	0.008795	0.025020	0.070212	0.135923	0.210769	0.280802	0.344287	0.308839	0.215743	0.064946	-0.018721	-0.023056	-0.032312	-0.043475	-0.052622	-0.055094	-0.020277	0.025351	0.092433	0.178938	-0.009704	-0.009752	-0.009764	-0.009715	-0.009589	-0.009390	-0.008880	-0.008673	-0.008573	-0.008601	0.000000	0.003199	0.012980	0.029548	0.053017	0.083394	0.164153	0.213653	0.268150	0.326328	-0.000000	-0.000550	-0.002320	-0.005509	-0.010344	-0.017066	-0.037086	-0.050686	-0.066667	-0.084757	0.000000	-0.000001	-0.000008	-0.000027	-0.000067	-0.000131	-0.000355	-0.000524	-0.000722	-0.000970	
130.150000	0.020529	0.029051	0.051307	0.083151	0.119004	0.152043	0.179325	0.159488	0.111115	0.034269	-0.022515	-0.021058	-0.013994	-0.001618	0.015577	0.036921	0.088819	0.117732	0.147748	0.178609	-0.009739	-0.009774	-0.009785	-0.009764	-0.009709	-0.009624	-0.009438	-0.009389	-0.009401	-0.009481	0.000000	0.003242	0.013144	0.029900	0.053604	0.084240	0.165490	0.215168	0.269772	0.327978	-0.000000	-0.000553	-0.002329	-0.005520	-0.010345	-0.017039	-0.036899	-0.050353	-0.066140	-0.083992	0.000000	-0.000002	-0.000009	-0.000028	-0.000069	-0.000123	-0.000363	-0.000532	-0.000736	-0.000970	
130.200000	0.040092	0.033505	0.011345	-0.022146	-0.061229	-0.098853	-0.138205	-0.125198	-0.083751	-0.013651	-0.024024	-0.018432	0.000019	0.028694	0.063983	0.101456	0.163521	0.179443	0.181960	0.172078	-0.009791	-0.009810	-0.009838	-0.009892	-0.009985	-0.010122	-0.010497	-0.010691	-0.010849	-0.010952	0.000000	0.003283	0.013302	0.030238	0.054168	0.085054	0.166770	0.216615	0.271316	0.329544	-0.000000	-0.000542	-0.002282	-0.005413	-0.010151	-0.016729	-0.036275	-0.049528	-0.065088	-0.082690	0.000000	-0.000002	-0.000010	-0.000029	-0.000069	-0.000135	-0.000363	-0.000542	-0.000738	-0.000980	
130.250000	0.050394	0.036332	-0.007965	-0.074232	-0.151283	-0.225382	-0.303328	-0.278481	-0.198145	-0.061928	-0.017469	-0.015386	-0.007416	0.005850	0.023539	0.044533	0.091306	0.114657	0.136876	0.157917	-0.009426	-0.009442	-0.009486	-0.009586	-0.009758	-0.010002	-0.010619	-0.010905	-0.011110	-0.011208	0.000000	0.003286	0.013319	0.030283	0.054265	0.085233	0.167237	0.217301	0.272275	0.330823	-0.000000	-0.000516	-0.002182	-0.005191	-0.009766	-0.016147	-0.035231	-0.048235	-0.063543	-0.080891	0.000000	-0.000002	-0.000010	-0.000032	-0.000068	-0.000133	-0.000365	-0.000535	-0.000735	-0.000983	
130.300000	0.041028	0.039769	0.031724	0.017806	-0.000674	-0.022043	-0.065616	-0.083903	-0.097769	-0.106546	-0.008542	-0.011648	-0.019033	-0.028256	-0.036129	-0.038864	-0.012847	0.022711	0.075476	0.143828	-0.008858	-0.008884	-0.008915	-0.008956	-0.009010	-0.009078	-0.009247	-0.009345	-0.009444	-0.009534	0.000000	0.003260	0.013225	0.030098	0.053990	0.084899	0.167015	0.217308	0.272650	0.331703	-0.000000	-0.000492	-0.002083	-0.004968	-0.009372	-0.015537	-0.034068	-0.046745	-0.061697	-0.078666	0.000000	-0.000001	-0.000010	-0.000029	-0.000069	-0.000129	-0.000359	-0.000539	-0.000749	-0.000992	
130.350000	0.027961	0.044298	0.086166	0.144450	0.206995	0.259013	0.266174	0.191381	0.051567	-0.152290	-0.004027	-0.006621	-0.013177	-0.021493	-0.028698	-0.031373	-0.008629	0.022940	0.069945	0.130940	-0.008369	-0.008402	-0.008402	-0.008348	-0.008231	-0.008056	-0.007659	-0.007542	-0.007544	-0.007667	0.000000	0.003252	0.013194	0.030038	0.053904	0.084802	0.166985	0.217378	0.272874	0.332132	-0.000000	-0.000475	-0.002013	-0.004802	-0.009060	-0.015021	-0.032942	-0.045204	-0.059667	-0.076081	0.000000	-0.000002	-0.000009	-0.000029	-0.000070	-0.000132	-0.000363	-0.000536	-0.000744	-0.000994	
130.400000	0.033731	0.047995	0.083258	0.131516	0.182122	0.222151	0.213554	0.138942	0.006508	-0.182633	-0.002581	-0.000333	0.006308	0.016795	0.030342	0.045959	0.078930	0.094209	0.107789	0.119725	-0.008134	-0.008158	-0.008149	-0.008095	-0.007992	-0.007853	-0.007595	-0.007567	-0.007660	-0.007867	0.000000	0.003284	0.013315	0.030286	0.054294	0.085318	0.167578	0.217864	0.273128	0.332032	-0.000000	-0.000459	-0.001944	-0.004634	-0.008738	-0.014480	-0.031720	-0.043507	-0.057403	-0.073171	0.000000	-0.000001	-0.000009	-0.000028	-0.000070	-0.000131	-0.000359	-0.000538	-0.000732	-0.000987	
130.450000	0.055607	0.048859	0.023420	-0.016912	-0.066891	-0.119986	-0.205855	-0.224399	-0.219817	-0.191061	0.000856	0.006467	0.021927	0.044779	0.071704	0.098663	0.135115	0.136874	0.124807	0.100045	-0.008403	-0.008409	-0.008427	-0.008478	-0.008580	-0.008741	-0.009227	-0.009513	-0.009783	-0.010008	0.000000	0.003320	0.013447	0.030550	0.054695	0.085825	0.168035	0.218087	0.272949	0.331284	-0.000000	-0.000432	-0.001833	-0.004379	-0.008273	-0.013737	-0.030207	-0.041499	-0.054834	-0.069978	0.000000	-0.000002	-0.000009	-0.000031	-0.000068	-0.000136	-0.000366	-0.000533	-0.000734	-0.000970	
